id,level,role,failedChecks,meter,barBeats,meterSuspect,timeline,songBeats,key,detectedKey,keyConfidence,keyDetermined,keyAgrees,notes,range,medianMidi,maximumStop,upperNotes,missedOpens,maxLeap,wideLeapPct,minimumAttackMs,shortestAttackBeats,longestNoteBeats,attacksPer4Beats,repeatedPitchPct,maximumHandShiftMm,measuredDifficulty,entryBeats,entrySeconds,tailBeats,maxGapBeats,liveGapBeats,fillPct,attacks,distinctPitches,pitchClasses,accidentals,accidentalsEitherMode,inKeyDetectedPct,rootPct,rootFifthPct,chordTonePct,bassDoublingPct,rootNullBestPct,rootDiscriminating,openStringPct,belowOpenGPct,stoppedBelowOpenG,extensions,declaredDifficulty,storedLineTier,difficultyMislabelled
"30-seconds-to-mars-the-kill","Advanced","melody","0","3/4","3","yes","backing","706","E minor","E minor","0.07","no","yes","391","A2–D4","50","5","0","0","11","9","322","1","1.5","2.22","67","0","Beginner","144","46.5","121","9.8","9.8","30","391","10","7","0","0","100","88","92","96","48","89","yes","23","0","0","0","Intermediate","Intermediate",""
"30-seconds-to-mars-the-kill","Expert","melody","0","3/4","3","yes","backing","706","E minor","E minor","0.07","no","yes","796","A2–D4","50","5","0","0","11","6","80","0.25","1.5","4.51","73","0","Intermediate","144","46.5","121","9","9","58","796","10","7","0","0","100","88","90","96","46","89","yes","20","0","0","0","Intermediate","Intermediate",""
"acdc-back-in-black","Beginner","roots","3","4/4","4","","backing","197","E minor","E minor","0.03","no","yes","139","D3–B3","57","5","0","0","9","1","479","0.75","1.5","2.82","62","37","Beginner","1.3","0.8","0","4.5","4.5","60","139","6","6","3","3","98","61","66","69","76","78","no","44","0","0","0","Intermediate","Intermediate",""
"acdc-back-in-black","Intermediate","bass","0","4/4","4","","backing","197","E minor","E minor","0.03","no","yes","154","C#2–C#4","45","5","0","0","9","8","478","0.75","4","3.13","27","37","Beginner","0","0","0","2","2","57","154","16","9","23","6","85","63","67","76","85","72","no","19","18","28","0","Intermediate","Intermediate",""
"acdc-back-in-black","Advanced","melody","0","4/4","4","","backing","197","E minor","E minor","0.03","no","yes","236","E2–D4","47","6","0","0","12","11","319","0.5","4","4.79","19","37","Beginner","8","5.1","0","2.2","2.2","52","236","18","11","35","22","85","84","93","100","53","84","yes","16","9","21","19","Intermediate","Intermediate",""
"acdc-back-in-black","Expert","melody","0","4/4","4","","backing","197","E minor","E minor","0.03","no","yes","373","E2–D4","47","6","0","0","12","10","159","0.25","4","7.57","32","37","Intermediate","8","5.1","0","2","2","69","373","18","11","55","34","85","86","92","99","50","86","yes","17","7","25","27","Intermediate","Intermediate",""
"acdc-for-those-about-to-rock","Beginner","roots","2","4/4","4","","backing","754.2","B minor","B minor","0.28","yes","yes","569","D3–B3","57","5","0","0","9","1","444","1","1.5","3.02","75","0","Beginner","0","0","1","4.5","4.5","63","569","6","6","0","0","100","77","84","86","83","86","no","25","0","0","0","Beginner","Beginner",""
"acdc-for-those-about-to-rock","Intermediate","bass","0","4/4","4","","backing","754.2","B minor","B minor","0.28","yes","yes","307","E2–B3","47","5","0","0","9","3","444","1","13","1.63","32","0","Beginner","0","0","0","1","1","97","307","10","6","0","0","100","75","82","88","91","80","yes","23","8","24","0","Beginner","Beginner",""
"acdc-for-those-about-to-rock","Advanced","melody","0","4/4","4","","backing","754.2","B minor","B minor","0.28","yes","yes","233","E2–G#3","50","6","0","0","10","1","444","1","8","1.24","38","0","Beginner","100","44.4","43.2","40.5","40.5","41","233","12","9","4","3","98","37","63","77","19","43","yes","27","1","3","8","Beginner","Beginner",""
"acdc-for-those-about-to-rock","Expert","melody","0","4/4","4","","backing","754.2","B minor","B minor","0.28","yes","yes","349","E2–G#3","50","6","0","0","10","2","222","0.5","8","1.85","23","37","Beginner","100","44.4","43.2","40.5","40.5","49","349","13","10","6","3","98","33","57","71","21","42","yes","24","1","3","11","Beginner","Beginner",""
"acdc-highway-to-hell","Beginner","roots","1","4/4","4","","backing","353","D major","D major","0","no","yes","321","C3–A3","57","5","0","0","9","1","452","0.87","1.5","3.64","77","0","Beginner","0","0","0","2","2","71","321","5","5","4","0","99","74","87","92","70","77","yes","84","0","0","0","Beginner","Beginner",""
"acdc-highway-to-hell","Intermediate","bass","0","4/4","4","","backing","353","D major","D major","0","no","yes","164","G2–D4","55","5","0","0","9","6","517","1","18.5","1.86","35","0","Beginner","0","0","0","0.5","0.5","98","164","10","7","2","0","99","69","83","93","65","71","yes","55","0","0","0","Beginner","Beginner",""
"acdc-highway-to-hell","Advanced","melody","0","4/4","4","","backing","353","D major","D major","0","no","yes","202","E2–F#3","45","6","0","0","12","2","258","0.5","2","2.29","31","37","Beginner","33.5","17.3","8.5","33","33","38","202","12","10","39","3","81","43","66","72","41","47","yes","2","16","33","46","Beginner","Beginner",""
"acdc-highway-to-hell","Expert","melody","0","4/4","4","","backing","353","D major","D major","0","no","yes","219","E2–F#3","45","6","0","0","12","3","13","0.03","2","2.48","28","37","Beginner","33.5","17.3","8.5","33","33","40","219","12","10","42","4","81","42","66","72","42","46","yes","2","19","41","53","Beginner","Beginner",""
"acdc-thunderstruck","Beginner","roots","3","4/4","4","","backing","649.4","B major","B major","0","no","yes","291","E2–F#3","47","4","0","0","7","0","447","1","1.5","1.79","83","0","Beginner","0","0","0","5.8","5.8","40","291","4","4","53","0","82","72","76","79","86","82","no","0","4","13","0","Expert","Expert",""
"acdc-thunderstruck","Intermediate","bass","0","4/4","4","","backing","649.4","B major","B major","0","no","yes","623","E2–F#3","47","4","0","0","7","0","336","0.75","11.7","3.84","77","0","Beginner","0","0","0","1.5","1.5","57","623","4","4","67","0","89","71","75","77","76","87","no","0","14","89","0","Expert","Expert",""
"acdc-thunderstruck","Advanced","melody","0","4/4","4","","backing","649.4","B major","B major","0","no","yes","632","E2–G#3","47","6","0","0","9","1","320","0.71","2.5","3.89","93","37","Beginner","0","0","0.8","6","1.8","27","632","10","7","7","0","99","57","61","62","56","80","no","0","2","15","14","Expert","Expert",""
"acdc-thunderstruck","Expert","melody","0","4/4","4","","backing","649.4","B major","B major","0","no","yes","2444","D2–B3","47","6","0","0","12","36","13","0.03","2.5","15.05","1","37","Expert","0","0","0.8","5.3","1.8","93","2444","14","8","174","0","93","42","48","55","36","56","no","6","1","18","523","Expert","Expert",""
"acdc-you-shook-me-all-night-long","Beginner","roots","1","4/4","4","","backing","444","G major","G major","0.08","no","yes","335","G2–D3","47","5","0","0","7","0","476","1","1.5","3.02","60","0","Beginner","0","0","0","2","2","70","335","5","5","0","0","100","75","76","86","81","79","no","75","0","0","0","Beginner","Beginner",""
"acdc-you-shook-me-all-night-long","Intermediate","bass","0","4/4","4","","backing","444","G major","G major","0.08","no","yes","271","G2–D3","47","5","0","0","7","0","476","1","5","2.44","31","0","Beginner","0","0","0","1.5","1.5","94","271","5","5","0","0","100","80","80","91","88","84","no","69","0","0","0","Beginner","Beginner",""
"acdc-you-shook-me-all-night-long","Advanced","melody","0","4/4","4","","backing","444","G major","G major","0.08","no","yes","262","D2–G3","50","5","0","0","12","3","476","1","8","2.36","44","0","Beginner","0","0","0","3.5","3.5","65","262","6","4","0","0","100","58","88","100","56","59","yes","51","1","3","0","Beginner","Beginner",""
"acdc-you-shook-me-all-night-long","Expert","melody","0","4/4","4","","backing","444","G major","G major","0.08","no","yes","427","C2–G3","50","5","0","0","12","21","238","0.5","8","3.85","38","0","Beginner","0","0","0","3.5","3.5","84","427","8","6","0","0","100","64","92","100","61","64","yes","55","11","19","0","Beginner","Beginner",""
"acdc-you-shook-me","Beginner","roots","1","4/4","4","","backing","415","D major","D major","0.01","no","yes","327","G2–A3","48","5","0","0","7","0","420","0.89","1.8","3.15","63","0","Beginner","0","0","0","2.4","2.4","68","327","5","5","67","0","80","84","90","93","79","88","yes","72","0","0","0","Beginner","Beginner",""
"acdc-you-shook-me","Intermediate","bass","0","4/4","4","","backing","415","D major","D major","0.01","no","yes","209","F2–G3","48","5","0","0","7","0","338","0.72","11.2","2.01","22","0","Beginner","0","0","0","2.9","2.9","90","209","8","7","44","0","79","81","85","93","86","84","yes","35","0","1","0","Beginner","Beginner",""
"acdc-you-shook-me","Advanced","melody","0","4/4","4","","backing","415","D major","D major","0.01","no","yes","240","A2–D4","50","5","0","0","12","10","461","0.98","8","2.31","18","0","Beginner","0","0","0","3.5","3.5","64","240","9","7","18","0","93","38","86","97","32","51","yes","55","0","0","0","Beginner","Beginner",""
"acdc-you-shook-me","Expert","melody","0","4/4","4","","backing","415","D major","D major","0.01","no","yes","333","A2–D4","50","5","0","0","12","14","11","0.02","8","3.21","17","0","Beginner","0","0","0","3.4","3.4","76","333","9","7","18","0","95","42","87","96","33","48","yes","49","0","0","0","Beginner","Beginner",""
"adele-rolling-in-the-deep-bass-2","Beginner","roots","2","4/4","4","","backing","340","A♭ major","A♭ major","0.06","no","yes","309","G2–C3","46","5","0","0","5","0","421","0.75","1.5","3.64","77","37","Beginner","0","0","0","28","1","71","309","4","4","0","0","100","100","100","100","100","100","no","12","0","0","0","Advanced","Intermediate","Advanced→Intermediate"
"adele-rolling-in-the-deep-bass-2","Intermediate","bass","0","4/4","4","","backing","340","A♭ major","A♭ major","0.06","no","yes","216","G2–C3","46","5","0","0","5","0","560","1","6","2.54","67","37","Beginner","0","0","0","28","1","83","216","4","4","0","0","100","100","100","100","100","100","no","13","0","0","0","Advanced","Intermediate","Advanced→Intermediate"
"adele-rolling-in-the-deep-bass-2","Advanced","melody","0","4/4","4","","backing","340","A♭ major","A♭ major","0.06","no","yes","557","G2–C4","46","5","0","0","12","5","280","0.5","4","6.55","82","37","Intermediate","0","0","0","32","1","88","557","6","4","0","0","100","100","100","100","100","100","no","13","0","0","174","Advanced","Intermediate","Advanced→Intermediate"
"adele-rolling-in-the-deep-bass-2","Expert","melody","0","4/4","4","","backing","340","A♭ major","A♭ major","0.06","no","yes","559","G2–C4","46","5","0","0","12","5","140","0.25","4","6.58","82","37","Intermediate","0","0","0","32","1","90","559","7","4","0","0","100","100","100","100","100","100","no","13","0","0","174","Advanced","Intermediate","Advanced→Intermediate"
"adele-rolling-in-the-deep-bass","Beginner","roots","2","4/4","4","","backing","322","A♭ major","A♭ major","0.11","no","yes","272","G2–C3","46","5","0","0","5","0","500","0.88","1.2","3.38","79","37","Beginner","0","0","0","28","1.5","66","272","4","4","0","0","100","100","100","100","100","100","no","9","0","0","0","Intermediate","Intermediate",""
"adele-rolling-in-the-deep-bass","Intermediate","bass","0","4/4","4","","backing","322","A♭ major","A♭ major","0.11","no","yes","79","G2–G3","46","5","0","0","9","3","571","1","8","0.98","18","37","Beginner","0","0","0","28","0.5","85","79","6","5","2","2","97","100","100","100","100","100","no","5","0","0","0","Intermediate","Intermediate",""
"adele-rolling-in-the-deep-bass","Advanced","melody","1","4/4","4","","backing","322","A♭ major","A♭ major","0.11","no","yes","364","C2–C4","46","8","82","0","12","4","285","0.5","4","4.52","80","37","Intermediate","0","0","0","32.5","2","63","364","9","5","2","2","99","100","100","100","95","100","no","5","5","2","91","Intermediate","Intermediate",""
"adele-rolling-in-the-deep-bass","Expert","melody","1","4/4","4","","backing","322","A♭ major","A♭ major","0.11","no","yes","367","C2–C4","46","8","82","0","12","4","143","0.25","4","4.56","80","37","Intermediate","0","0","0","32.5","2","64","367","9","5","2","2","99","100","100","100","95","100","no","5","5","2","91","Intermediate","Intermediate",""
"adele-rolling-in-the-deep","Beginner","roots","2","4/4","4","","backing","393.4","E♭ major","E♭ major","0.04","no","yes","393","G2–F3","46","5","0","0","5","0","576","1","1.4","4","74","37","Beginner","0","0","0","0.3","0.3","79","393","6","6","0","0","100","91","92","96","94","92","no","14","0","0","0","Beginner","Beginner",""
"adele-rolling-in-the-deep","Intermediate","bass","1","4/4","4","","backing","393.4","E♭ major","E♭ major","0.04","no","yes","274","F2–D#3","46","8","11","0","7","0","577","1","2","2.79","63","37","Beginner","0","0","0","2","2","93","274","6","6","0","0","100","93","93","96","93","93","no","13","0","1","0","Beginner","Beginner",""
"adele-rolling-in-the-deep","Advanced","melody","0","4/4","4","","backing","393.4","E♭ major","E♭ major","0.04","no","yes","192","D#2–D#3","46","5","0","0","9","2","288","0.5","2","1.95","47","37","Beginner","168","96.9","11.4","8.7","8.7","22","192","6","5","0","0","100","28","34","46","27","34","no","13","2","3","2","Beginner","Beginner",""
"adele-rolling-in-the-deep","Expert","melody","0","4/4","4","","backing","393.4","E♭ major","E♭ major","0.04","no","yes","243","D2–D#3","46","5","0","0","8","1","144","0.25","2","2.47","56","37","Beginner","168","96.9","11.4","8.5","8.5","26","243","8","7","0","0","100","28","35","45","28","35","no","14","2","6","2","Beginner","Beginner",""
"adele-set-fire-to-the-rain","Beginner","roots","0","4/4","4","","backing","392","F major","F major","0.08","no","yes","358","A#2–A3","48","5","0","0","9","3","454","0.83","1.5","3.65","76","0","Beginner","0","0","1","2.5","2.5","73","358","6","6","0","0","100","94","96","97","94","94","yes","35","0","0","0","Beginner","Beginner",""
"adele-set-fire-to-the-rain","Intermediate","bass","0","4/4","4","","backing","392","F major","F major","0.08","no","yes","188","C2–A#3","48","5","0","0","9","10","545","1","6.5","1.92","37","37","Beginner","0","0","0.5","1","1","91","188","11","7","0","0","100","93","95","97","94","93","yes","29","13","21","0","Beginner","Beginner",""
"adele-set-fire-to-the-rain","Advanced","melody","0","4/4","4","","backing","392","F major","F major","0.08","no","yes","376","C2–A#2","41","5","0","0","9","10","272","0.5","0.7","3.84","6","0","Beginner","0","0","0","92","64","49","376","7","7","0","0","100","48","65","87","34","49","yes","27","67","197","0","Beginner","Beginner",""
"adele-set-fire-to-the-rain","Expert","melody","0","4/4","4","","backing","392","F major","F major","0.08","no","yes","376","C2–A#2","41","5","0","0","9","10","272","0.5","0.7","3.84","6","0","Beginner","0","0","0","92","64","50","376","7","7","0","0","100","48","66","87","34","49","yes","27","67","197","0","Beginner","Beginner",""
"adele-skyfall","Beginner","roots","3","4/4","4","","backing","328","C minor","C minor","0.33","yes","yes","264","G2–F3","48","5","0","0","9","9","592","0.75","1.5","3.22","63","37","Beginner","0","0","0","2","2","68","264","6","6","0","0","100","83","84","84","92","93","no","17","0","0","0","Beginner","Beginner",""
"adele-skyfall","Intermediate","bass","0","4/4","4","","backing","328","C minor","C minor","0.33","yes","yes","459","F2–D4","48","5","0","0","9","7","394","0.5","12","5.6","34","37","Beginner","0","0","0","2","0.3","97","459","16","10","38","20","92","87","89","91","100","91","no","12","8","38","0","Beginner","Beginner",""
"adele-skyfall","Advanced","melody","1","4/4","4","","backing","328","C minor","C minor","0.33","yes","yes","422","F2–G3","48","9","328","0","12","21","394","0.5","4","5.15","29","37","Beginner","0","0","0","4","1","87","422","11","10","19","12","95","38","64","96","34","38","yes","22","11","48","13","Beginner","Beginner",""
"adele-skyfall","Expert","melody","1","4/4","4","","backing","328","C minor","C minor","0.33","yes","yes","422","F2–G3","48","9","328","0","12","21","394","0.5","4","5.15","29","37","Beginner","0","0","0","4","1","88","422","11","10","19","12","95","38","64","96","34","38","yes","22","11","48","13","Beginner","Beginner",""
"adele-someone-like-you","Beginner","roots","0","4/4","4","","backing","125","F♯ minor","F♯ minor","0.03","no","yes","104","D3–C#4","54","4","0","0","9","1","643","0.75","1.5","3.33","63","0","Beginner","0","0","0","4","4","69","104","5","5","0","0","100","80","82","94","100","80","yes","57","0","0","0","Intermediate","Intermediate",""
